"FileName","Precipitant Type","Precipitant","Precipitant Annotator","Precipitant Span Start","Precipitant Span End","Object Type","Object","Object Annotator","Metabolite Active Ingredient","Object Span Start","Object Span End","Modality","Interaction Phrase Type","Interaction Phrase","Interaction Phrase Annotator","Interaction Phrase Span Start","Interaction Phrase Span End"
"package-insert-section-57.txt","Active ingredient","cimetidine ","consensus set annotator team",71,81,"Active ingredient","Zonisamide ","consensus set annotator team",,0,10,"Negative","Qualitative","pharmacokinetic parameters were not affected ","consensus set annotator team",23,67
"package-insert-section-59.txt","Active ingredient","carbamazepine ","consensus set annotator team",20,33,"Active ingredient","nefazodone ","consensus set annotator team",,39,49,"Positive","Qualitative","results in insufficient plasma concentrations ","consensus set annotator team",50,95
"package-insert-section-63.txt","Active ingredient","phenytoin ","consensus set annotator team",465,474,"Active ingredient","nisoldipine ","consensus set annotator team",,564,575,"Positive","Qualitative","lowered the nisoldipine plasma concentrations to undetectable levels ","consensus set annotator team",552,620
"package-insert-section-63.txt","Active ingredient","Ranitidine ","consensus set annotator team",131,141,"Active ingredient","nisoldipine ","consensus set annotator team",,197,208,"Negative","Quantitative","did not interact significantly with nisoldipine (AUC was decreased by 15-20%) ","consensus set annotator team",161,238
"package-insert-section-63.txt","Active ingredient","cimetidine ","consensus set annotator team",100,110,"Active ingredient","nisoldipine ","consensus set annotator team",,40,51,"Positive","Quantitative","A 30 to 45% increase in AUC and Cmax of nisoldipine was observed ","consensus set annotator team",0,64
"package-insert-section-63.txt","Active ingredient","nisoldipine ","consensus set annotator team",1256,1267,"Active ingredient","quinidine ","consensus set annotator team",,1285,1294,"Positive","Quantitative","increased plasma quinidine concentrations by about 20% ","consensus set annotator team",1268,1322
"package-insert-section-63.txt","Active ingredient","Quinidine ","consensus set annotator team",1123,1132,"Active ingredient","nisoldipine ","consensus set annotator team",,1186,1197,"Positive","Quantitative","decreased the bioavailability (AUC) of nisoldipine by 26%, but not the peak concentration ","consensus set annotator team",1147,1236
"package-insert-section-63.txt","Active ingredient","phenytoin ","consensus set annotator team",465,474,"Active ingredient","Nisoldipine ","consensus set annotator team",,510,521,"Positive","Qualitative","lowered the nisoldipine plasma concentrations to undetectable levels ","consensus set annotator team",552,620
"package-insert-section-63.txt","Active ingredient","nisoldipine ","consensus set annotator team",787,798,"Active ingredient","atenolol ","consensus set annotator team",,818,826,"Negative","Qualitative","Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant ","consensus set annotator team",750,874
"package-insert-section-63.txt","Active ingredient","nisoldipine ","consensus set annotator team",787,798,"Active ingredient","propranolol ","consensus set annotator team",,828,839,"Negative","Qualitative","Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant ","consensus set annotator team",750,874
"package-insert-section-63.txt","Active ingredient","atenolol ","consensus set annotator team",818,826,"Active ingredient","nisoldipine ","consensus set annotator team",,787,798,"Negative","Qualitative","Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant ","consensus set annotator team",750,874
"package-insert-section-63.txt","Active ingredient","propranolol ","consensus set annotator team",828,839,"Active ingredient","nisoldipine ","consensus set annotator team",,787,798,"Negative","Qualitative","Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant ","consensus set annotator team",750,874
"package-insert-section-65.txt","Active ingredient","nefazodone ","consensus set annotator team",69,79,"Active ingredient","triazolam ","consensus set annotator team",,110,119,"Positive","Quantitative","half-life and AUC increased 4-fold and peak concentrations increased 1.7-fold ","consensus set annotator team",120,197
"package-insert-section-65.txt","Active ingredient","triazolam ","consensus set annotator team",251,260,"Active ingredient","Nefazodone ","consensus set annotator team",,199,209,"Negative","Qualitative","plasma concentrations were unaffected ","consensus set annotator team",210,247
"package-insert-section-66.txt","Active ingredient","alprazolam ","consensus set annotator team",237,247,"Active ingredient","Nefazodone ","consensus set annotator team",,185,195,"Negative","Qualitative","plasma concentrations were unaffected ","consensus set annotator team",196,233
"package-insert-section-66.txt","Active ingredient","nefazodone ","consensus set annotator team",31,41,"Active ingredient","alprazolam ","consensus set annotator team",,5,15,"Positive","Quantitative","peak concentrations, AUC and half-life values for alprazolam increased by approximately 2-fold ","consensus set annotator team",89,183
"package-insert-section-68.txt","Active ingredient","cimetidine ","consensus set annotator team",326,336,"Active ingredient","bisoprolol ","consensus set annotator team",,64,74,"Negative","Qualitative","no clinically relevant interactions ","consensus set annotator team",218,253
"package-insert-section-68.txt","Active ingredient","rifampin ","consensus set annotator team",18,26,"Active ingredient","bisoprolol ","consensus set annotator team",,64,74,"Positive","Qualitative","increases the metabolic clearance of bisoprolol fumarate shortening its elimination half-life ","consensus set annotator team",27,120
"package-insert-section-7.txt","Active ingredient","Amitriptyline ","consensus set annotator team",534,547,"Metabolite","9-hydroxyrisperidone ","consensus set annotator team","risperidone ",618,638,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",548,583
"package-insert-section-7.txt","Active ingredient","ranitidine ","consensus set annotator team",696,706,"Active ingredient","risperidone ","consensus set annotator team",,740,751,"Positive","Quantitative","increased the bioavailability of risperidone by 64% and 26 ","consensus set annotator team",707,765
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",4342,4353,"Active ingredient","galantamine ","consensus set annotator team",,4421,4432,"Negative","Qualitative","did not significantly affect the pharmacokinetics ","consensus set annotator team",4354,4403
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",3315,3326,"Active ingredient","erythromycin ","consensus set annotator team",,3331,3343,"Negative","Qualitative","There were no significant interactions ","consensus set annotator team",3268,3306
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",1278,1289,"Active ingredient","valproate ","consensus set annotator team",,1391,1400,"Negative","Qualitative","did not affect the pre-dose or average plasma concentrations and exposure (AUC ","consensus set annotator team",1308,1386
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",1582,1593,"Active ingredient","valproate ","consensus set annotator team",,1503,1512,"Positive","Quantitative","there was a 20% increase in valproate peak plasma concentration (Cmax ","consensus set annotator team",1475,1544
"package-insert-section-7.txt","Active ingredient","Risperidone ","consensus set annotator team",1609,1620,"Active ingredient","digoxin ","consensus set annotator team",,1712,1719,"Negative","Qualitative","did not show a clinically relevant effect on the pharmacokinetics ","consensus set annotator team",1643,1708
"package-insert-section-7.txt","Active ingredient","Amitriptyline ","consensus set annotator team",534,547,"Active ingredient","risperidone ","consensus set annotator team",,587,598,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",548,583
"package-insert-section-7.txt","Active ingredient","ranitidine ","consensus set annotator team",883,893,"Active ingredient","risperidone ","consensus set annotator team",,915,926,"Positive","Quantitative","increased the AUC of risperidone and 9-hydroxyrisperidone combined by 20% ","consensus set annotator team",894,967
"package-insert-section-7.txt","Active ingredient","phenobarbital ","consensus set annotator team",3852,3865,"Active ingredient","risperidone ","consensus set annotator team",,3872,3883,"Positive","Qualitative","may cause similar decreases in the combined plasma concentrations ","consensus set annotator team",3884,3949
"package-insert-section-7.txt","Active ingredient","rifampin ","consensus set annotator team",3838,3846,"Active ingredient","risperidone ","consensus set annotator team",,3872,3883,"Positive","Qualitative","may cause similar decreases in the combined plasma concentrations ","consensus set annotator team",3884,3949
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",4342,4353,"Active ingredient","galantamine ","consensus set annotator team",,4421,4432,"Negative","Qualitative","did not significantly affect the pharmacokinetics ","consensus set annotator team",4354,4403
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",4342,4353,"Active ingredient","donepezil ","consensus set annotator team",,4407,4416,"Negative","Qualitative","did not significantly affect the pharmacokinetics ","consensus set annotator team",4354,4403
"package-insert-section-7.txt","Active ingredient","Carbamazepine ","consensus set annotator team",3392,3405,"Metabolite","9-hydroxyrisperidone ","consensus set annotator team","risperidone ",3492,3512,"Positive","Quantitative","decreased the steady-state plasma concentrations of risperidone and 9-hydroxyrisperidone by about 50% ","consensus set annotator team",3424,3525
"package-insert-section-7.txt","Active ingredient","Carbamazepine ","consensus set annotator team",3392,3405,"Active ingredient","risperidone ","consensus set annotator team",,3476,3487,"Positive","Quantitative","decreased the steady-state plasma concentrations of risperidone and 9-hydroxyrisperidone by about 50% ","consensus set annotator team",3424,3525
"package-insert-section-7.txt","Active ingredient","phenytoin ","consensus set annotator team",3827,3836,"Active ingredient","risperidone ","consensus set annotator team",,3872,3883,"Positive","Qualitative","may cause similar decreases in the combined plasma concentrations ","consensus set annotator team",3884,3949
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",3476,3487,"Active ingredient","carbamazepine ","consensus set annotator team",,3552,3565,"Negative","Quantitative","concentrations of carbamazepine did not appear to be affected ","consensus set annotator team",3534,3595
"package-insert-section-7.txt","Active ingredient","Fluoxetine ","consensus set annotator team",2798,2808,"Metabolite","9-hydroxyrisperidone ","consensus set annotator team","risperidone ",2852,2872,"Negative","Qualitative","did not affect the plasma concentration ","consensus set annotator team",2809,2848
"package-insert-section-7.txt","Active ingredient","paroxetine ","consensus set annotator team",2653,2663,"Active ingredient","risperidone ","consensus set annotator team",,2739,2750,"Positive","Quantitative","increase the plasma concentration of risperidone 2.5 to 2.8 fold and 3 to 9 fold ","consensus set annotator team",2702,2782
"package-insert-section-7.txt","Active ingredient","Paroxetine ","consensus set annotator team",2874,2884,"Metabolite","9-hydroxyrisperidone ","consensus set annotator team","risperidone ",2914,2934,"Positive","Quantitative","lowered the concentration of 9-hydroxyrisperidone by about 10% ","consensus set annotator team",2885,2947
"package-insert-section-7.txt","Active ingredient","Cimetidine ","consensus set annotator team",681,691,"Active ingredient","risperidone ","consensus set annotator team",,740,751,"Positive","Quantitative","increased the bioavailability of risperidone by 64% and 26 ","consensus set annotator team",707,765
"package-insert-section-7.txt","Active ingredient","Fluoxetine ","consensus set annotator team",2619,2629,"Active ingredient","risperidone ","consensus set annotator team",,2739,2750,"Positive","Quantitative","increase the plasma concentration of risperidone 2.5 to 2.8 fold and 3 to 9 fold ","consensus set annotator team",2702,2782
"package-insert-section-7.txt","Active ingredient","clozapine ","consensus set annotator team",1011,1020,"Active ingredient","risperidone ","consensus set annotator team",,1026,1037,"Positive","Qualitative","may decrease the clearance ","consensus set annotator team",1038,1064
"package-insert-section-7.txt","Active ingredient","risperidone ","consensus set annotator team",1118,1129,"Active ingredient","lithium ","consensus set annotator team",,1223,1230,"Negative","Qualitative","did not affect the exposure (AUC) or peak plasma concentrations (Cmax ","consensus set annotator team",1149,1218
"package-insert-section-70.txt","Active ingredient","aluminum ","consensus set annotator team",64,72,"Active ingredient","sotalol ","consensus set annotator team",,18,25,"Positive","Quantitative","reduction in Cmax and AUC of 26% and 20% ","consensus set annotator team",148,188
"package-insert-section-70.txt","Active ingredient","magnesium ","consensus set annotator team",83,92,"Active ingredient","sotalol ","consensus set annotator team",,18,25,"Positive","Quantitative","reduction in Cmax and AUC of 26% and 20% ","consensus set annotator team",148,188
"package-insert-section-72.txt","Active ingredient","rifampin ","consensus set annotator team",1800,1808,"Active ingredient","oxycodone ","consensus set annotator team",,1877,1886,"Positive","Qualitative","decreased plasma oxycodone concentrations ","consensus set annotator team",1860,1901
"package-insert-section-72.txt","Active ingredient","voriconazole ","consensus set annotator team",1123,1135,"Active ingredient","oxycodone ","consensus set annotator team",,1210,1219,"Positive","Qualitative","increased the plasma concentrations ","consensus set annotator team",1171,1206
"package-insert-section-73.txt","Active ingredient","rifampin ","consensus set annotator team",6968,6976,"Active ingredient","oxycodone ","consensus set annotator team",,7024,7033,"Positive","Quantitative","decreased oxycodone AUC and Cmax values by 86% and 63% ","consensus set annotator team",7014,7068
"package-insert-section-73.txt","Active ingredient","voriconazole ","consensus set annotator team",6794,6806,"Active ingredient","oxycodone ","consensus set annotator team",,6838,6847,"Positive","Quantitative","increased oxycodone AUC and Cmax by 3.6 and 1.7 fold ","consensus set annotator team",6828,6880
"package-insert-section-74.txt","Active ingredient","Omeprazole ","consensus set annotator team",536,546,"Active ingredient","diazepam ","consensus set annotator team",,578,586,"Positive","Qualitative","prolong the elimination ","consensus set annotator team",551,574
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",189,199,"Active ingredient","iron ","consensus set annotator team",,353,357,"Positive","Qualitative","interfere with absorption ","consensus set annotator team",204,229
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",189,199,"Active ingredient","ampicillin ","consensus set annotator team",,330,340,"Positive","Qualitative","interfere with absorption ","consensus set annotator team",204,229
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",189,199,"Active ingredient","ketoconazole ","consensus set annotator team",,316,328,"Positive","Qualitative","interfere with absorption ","consensus set annotator team",204,229
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",2122,2132,"Active ingredient","atazanavir ","consensus set annotator team",,2364,2374,"Positive","Qualitative","substantially decrease atazanavir plasma concentrations ","consensus set annotator team",2341,2396
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",2966,2976,"Metabolite","M8 ","consensus set annotator team","nelfinavir ",3100,3102,"Positive","Quantitative","AUC was decreased by 36% and 92%, Cmax by 37% and 89% and Cmin by 39% and 75% ","consensus set annotator team",2990,3067
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",3626,3636,"Active ingredient","saquinavir ","consensus set annotator team",,3421,3431,"Positive","Quantitative","increase in AUC by 82%, in Cmax by 75% and in Cmin by 106% ","consensus set annotator team",3482,3540
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",3943,3953,"Active ingredient","tacrolimus ","consensus set annotator team",,3958,3968,"Positive","Qualitative","may increase the serum levels ","consensus set annotator team",3969,3998
"package-insert-section-74.txt","Active ingredient","Omeprazole ","consensus set annotator team",536,546,"Active ingredient","warfarin ","consensus set annotator team",,588,596,"Positive","Qualitative","prolong the elimination ","consensus set annotator team",551,574
"package-insert-section-74.txt","Active ingredient","Omeprazole ","consensus set annotator team",536,546,"Active ingredient","phenytoin ","consensus set annotator team",,601,610,"Positive","Qualitative","prolong the elimination ","consensus set annotator team",551,574
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",1408,1418,"Active ingredient","theophylline ","consensus set annotator team",,1083,1095,"Negative","Qualitative","no interaction ","consensus set annotator team",1063,1077
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",1408,1418,"Active ingredient","propranolol ","consensus set annotator team",,1099,1110,"Negative","Qualitative","no interaction ","consensus set annotator team",1063,1077
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",1408,1418,"Active ingredient","cyclosporine ","consensus set annotator team",,1237,1249,"Positive","Qualitative","reports of interaction with other drugs metabolized via the cytochrome P450 system ","consensus set annotator team",1147,1229
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",1408,1418,"Active ingredient","disulfiram ","consensus set annotator team",,1251,1261,"Positive","Qualitative","reports of interaction with other drugs metabolized via the cytochrome P450 system ","consensus set annotator team",1147,1229
"package-insert-section-74.txt","Active ingredient","voriconazole ","consensus set annotator team",1809,1821,"Active ingredient","omeprazole ","consensus set annotator team",,1881,1891,"Positive","Quantitative","increased the steady-state Cmax and AUC0-24 of omeprazole, an average of 2 times (90% CI: 1.8, 2.6) and 4 times (90% CI: 3.3, 4.4 ","consensus set annotator team",1958,2087
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",3626,3636,"Active ingredient","saquinavir ","consensus set annotator team",,3570,3580,"Positive","Quantitative","elevated serum levels have been reported with an increase in AUC by 82%, in Cmax by 75% and in Cmin by 106% ","consensus set annotator team",3433,3540
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",3626,3636,"Active ingredient","ritonavir ","consensus set annotator team",,3581,3590,"Positive","Quantitative","elevated serum levels have been reported with an increase in AUC by 82%, in Cmax by 75% and in Cmin by 106% ","consensus set annotator team",3433,3540
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",2966,2976,"Active ingredient","nelfinavir ","consensus set annotator team",,2936,2946,"Positive","Quantitative","AUC was decreased by 36% and 92%, Cmax by 37% and 89% and Cmin by 39% and 75% ","consensus set annotator team",2990,3067
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",2896,2906,"Active ingredient","nelfinavir ","consensus set annotator team",,2817,2827,"Positive","Qualitative","decreased serum levels have been reported ","consensus set annotator team",2829,2870
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",3160,3170,"Active ingredient","atazanavir ","consensus set annotator team",,3132,3142,"Positive","Quantitative","AUC was decreased by 94%, Cmax by 96%, and Cmin by 95% ","consensus set annotator team",3208,3262
"package-insert-section-74.txt","Active ingredient","omeprazole ","consensus set annotator team",2896,2906,"Active ingredient","atazanavir ","consensus set annotator team",,2802,2812,"Positive","Qualitative","decreased serum levels have been reported ","consensus set annotator team",2829,2870
"package-insert-section-74.txt","Active ingredient","voriconazole ","consensus set annotator team",1495,1507,"Active ingredient","omeprazole ","consensus set annotator team",,1480,1490,"Positive","Quantitative","in more than doubling of the omeprazole exposure ","consensus set annotator team",1562,1610
"package-insert-section-75.txt","Active ingredient","omeprazole ","consensus set annotator team",8230,8240,"Metabolite","14-hydroxy-clarithromycin ","consensus set annotator team","clarithromycin ",8152,8177,"Positive","Qualitative","The plasma levels of clarithromycin and 14-hydroxy-clarithromycin were increased ","consensus set annotator team",8112,8192
"package-insert-section-75.txt","Active ingredient","omeprazole ","consensus set annotator team",8230,8240,"Active ingredient","clarithromycin ","consensus set annotator team",,8133,8147,"Positive","Qualitative","The plasma levels of clarithromycin and 14-hydroxy-clarithromycin were increased ","consensus set annotator team",8112,8192
"package-insert-section-75.txt","Active ingredient","omeprazole ","consensus set annotator team",8402,8412,"Metabolite","14-hydroxy-clarithromycin ","consensus set annotator team","clarithromycin ",8492,8517,"Positive","Quantitative","mean Cmax was 45% greater, the mean Cmin was 57% greater, and the mean AUC0-8 was 45% greater ","consensus set annotator team",8523,8616
"package-insert-section-75.txt","Active ingredient","clarithromycin ","consensus set annotator team",7604,7618,"Active ingredient","omeprazole ","consensus set annotator team",,7714,7724,"Positive","Quantitative","increased (Cmax, AUC0-24, and T1/2 increases of 30%, 89% and 34 ","consensus set annotator team",7730,7793
"package-insert-section-75.txt","Active ingredient","omeprazole ","consensus set annotator team",8402,8412,"Active ingredient","clarithromycin ","consensus set annotator team",,8246,8260,"Positive","Quantitative","mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater ","consensus set annotator team",8266,8359
"package-insert-section-76.txt","Active ingredient","cimetidine ","consensus set annotator team",100,110,"Active ingredient","citalopram ","consensus set annotator team",,50,60,"Positive","Quantitative","increase in citalopram AUC and Cmax of 43% and 39% ","consensus set annotator team",137,187
"package-insert-section-77.txt","Active ingredient","citalopram ","consensus set annotator team",89,99,"Active ingredient","digoxin ","consensus set annotator team",,208,215,"Negative","Qualitative","did not significantly affect the pharmacokinetics ","consensus set annotator team",134,183
"package-insert-section-77.txt","Active ingredient","digoxin ","consensus set annotator team",104,111,"Active ingredient","citalopram ","consensus set annotator team",,89,99,"Negative","Qualitative","did not significantly affect the pharmacokinetics ","consensus set annotator team",134,183
"package-insert-section-78.txt","Active ingredient","Citalopram ","consensus set annotator team",229,239,"Active ingredient","pimozide ","consensus set annotator team",,278,286,"Negative","Qualitative","did not alter the mean AUC or Cmax ","consensus set annotator team",240,274
"package-insert-section-79.txt","Active ingredient","citalopram ","consensus set annotator team",28,38,"Active ingredient","warfarin ","consensus set annotator team",,90,98,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",51,86
"package-insert-section-8.txt","Active ingredient","phenobarbital ","consensus set annotator team",5198,5211,"Active ingredient","risperidone ","consensus set annotator team",,5218,5229,"Positive","Qualitative","may cause a decrease in the combined plasma concentrations ","consensus set annotator team",5230,5288
"package-insert-section-8.txt","Active ingredient","rifampin ","consensus set annotator team",5184,5192,"Active ingredient","risperidone ","consensus set annotator team",,5218,5229,"Positive","Qualitative","may cause a decrease in the combined plasma concentrations ","consensus set annotator team",5230,5288
"package-insert-section-8.txt","Active ingredient","phenytoin ","consensus set annotator team",5173,5182,"Active ingredient","risperidone ","consensus set annotator team",,5218,5229,"Positive","Qualitative","may cause a decrease in the combined plasma concentrations ","consensus set annotator team",5230,5288
"package-insert-section-8.txt","Active ingredient","carbamazepine ","consensus set annotator team",5158,5171,"Active ingredient","risperidone ","consensus set annotator team",,5218,5229,"Positive","Qualitative","may cause a decrease in the combined plasma concentrations ","consensus set annotator team",5230,5288
"package-insert-section-80.txt","Active ingredient","citalopram ","consensus set annotator team",27,37,"Active ingredient","ketoconazole ","consensus set annotator team",,50,62,"Positive","Quantitative","decreased the Cmax and AUC of ketoconazole by 21% and 10% ","consensus set annotator team",72,129
"package-insert-section-80.txt","Active ingredient","ketoconazole ","consensus set annotator team",50,62,"Active ingredient","citalopram ","consensus set annotator team",,27,37,"Negative","Qualitative","did not significantly affect the pharmacokinetics ","consensus set annotator team",149,198
"package-insert-section-81.txt","Active ingredient","citalopram ","consensus set annotator team",28,38,"Active ingredient","metoprolol ","consensus set annotator team",,135,145,"Positive","Quantitative","resulted in a two-fold increase in the plasma levels ","consensus set annotator team",51,103
"package-insert-section-83.txt","Active ingredient","tacrine ","consensus set annotator team",20,27,"Active ingredient","theophylline ","consensus set annotator team",,33,45,"Positive","Quantitative","increased theophylline elimination half-life and average plasma theophylline concentrations by approximately 2-fold ","consensus set annotator team",46,161
"package-insert-section-84.txt","Active ingredient","Cimetidine ","consensus set annotator team",0,10,"Active ingredient","tacrine ","consensus set annotator team",,41,48,"Positive","Quantitative","increased the Cmax and AUC of tacrine by approximately 54% and 64% ","consensus set annotator team",11,77
"package-insert-section-85.txt","Active ingredient","fluvoxamine ","consensus set annotator team",83,94,"Active ingredient","tacrine ","consensus set annotator team",,66,73,"Positive","Quantitative","five- and eight-fold increases in tacrine Cmax and AUC ","consensus set annotator team",155,209
"package-insert-section-88.txt","Drug product","SEPTRA ","consensus set annotator team",56,62,"Active ingredient","phenytoin ","consensus set annotator team",,113,122,"Positive","Quantitative","increased the phenytoin half-life by 39% and decreased the phenytoin metabolic clearance rate by 27% ","consensus set annotator team",99,199
"package-insert-section-88.txt","Drug product","SEPTRA ","consensus set annotator team",0,6,"Active ingredient","phenytoin ","consensus set annotator team",,45,54,"Positive","Qualitative","may inhibit the hepatic metabolism ","consensus set annotator team",7,41
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",3105,3116,"Active ingredient","lorazepam ","consensus set annotator team",,3197,3206,"Negative","Qualitative","no significant pharmacokinetic interaction ","consensus set annotator team",3236,3278
"package-insert-section-9.txt","Active ingredient","ethanol ","consensus set annotator team",3578,3585,"Active ingredient","fluvoxamine ","consensus set annotator team",,3675,3686,"Negative","Qualitative","no effect of either drug on the pharmacokinetics or pharmacodynamics of the other ","consensus set annotator team",3719,3800
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",4047,4058,"Active ingredient","carbamazepine ","consensus set annotator team",,3953,3966,"Positive","Qualitative","Elevated carbamazepine levels ","consensus set annotator team",3944,3973
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",3675,3686,"Active ingredient","ethanol ","consensus set annotator team",,3578,3585,"Negative","Qualitative","no effect of either drug on the pharmacokinetics or pharmacodynamics of the other ","consensus set annotator team",3719,3800
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",4801,4812,"Active ingredient","tacrine ","consensus set annotator team",,4784,4791,"Positive","Quantitative","five- and eight-fold increases in tacrine Cmax and AUC ","consensus set annotator team",4873,4927
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",6834,6845,"Active ingredient","digoxin ","consensus set annotator team",,6977,6984,"Negative","Qualitative","did not significantly affect the pharmacokinetics ","consensus set annotator team",6887,6936
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",5416,5427,"Active ingredient","clomipramine ","consensus set annotator team",,5455,5467,"Positive","Qualitative","Significantly increased plasma TCA levels ","consensus set annotator team",5326,5367
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",7968,7979,"Active ingredient","atenolol ","consensus set annotator team",,8084,8092,"Negative","Qualitative","did not affect the plasma concentrations ","consensus set annotator team",8040,8080
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",7199,7210,"Active ingredient","propranolol ","consensus set annotator team",,7351,7362,"Positive","Quantitative","resulted in a mean five-fold increase (range 2 to 17) in minimum propranolol plasma concentrations ","consensus set annotator team",7286,7384
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",5416,5427,"Active ingredient","clomipramine ","consensus set annotator team",,5455,5467,"Positive","Qualitative","Significantly increased plasma TCA levels have been reported ","consensus set annotator team",5326,5386
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",5416,5427,"Active ingredient","amitriptyline ","consensus set annotator team",,5440,5453,"Positive","Qualitative","Significantly increased plasma TCA levels have been reported ","consensus set annotator team",5326,5386
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",5416,5427,"Active ingredient","imipramine ","consensus set annotator team",,5471,5481,"Positive","Qualitative","Significantly increased plasma TCA levels have been reported ","consensus set annotator team",5326,5386
"package-insert-section-9.txt","Active ingredient","warfarin ","consensus set annotator team",2402,2410,"Active ingredient","fluvoxamine ","consensus set annotator team",,2303,2314,"Positive","Qualitative","A clinically significant fluvoxamine interaction ","consensus set annotator team",2278,2326
"package-insert-section-9.txt","Active ingredient","theophylline ","consensus set annotator team",2412,2424,"Active ingredient","fluvoxamine ","consensus set annotator team",,2303,2314,"Positive","Qualitative","A clinically significant fluvoxamine interaction ","consensus set annotator team",2278,2326
"package-insert-section-9.txt","Active ingredient","phenytoin ","consensus set annotator team",2466,2475,"Active ingredient","fluvoxamine ","consensus set annotator team",,2303,2314,"Positive","Qualitative","A clinically significant fluvoxamine interaction ","consensus set annotator team",2278,2326
"package-insert-section-9.txt","Active ingredient","omeprazole ","consensus set annotator team",2451,2461,"Active ingredient","fluvoxamine ","consensus set annotator team",,2303,2314,"Positive","Qualitative","A clinically significant fluvoxamine interaction ","consensus set annotator team",2278,2326
"package-insert-section-9.txt","Active ingredient","lorazepam ","consensus set annotator team",3197,3206,"Active ingredient","fluvoxamine ","consensus set annotator team",,3105,3116,"Negative","Qualitative","no significant pharmacokinetic interaction ","consensus set annotator team",3236,3278
"package-insert-section-9.txt","Active ingredient","fluvoxamine ","consensus set annotator team",3675,3686,"Active ingredient","ethanol ","consensus set annotator team",,3578,3585,"Negative","Quantitative","revealed no effect of either drug on the pharmacokinetics ","consensus set annotator team",3710,3767
"package-insert-section-9.txt","Active ingredient","pimozide ","consensus set annotator team",2392,2400,"Active ingredient","fluvoxamine ","consensus set annotator team",,2303,2314,"Positive","Qualitative","A clinically significant fluvoxamine interaction ","consensus set annotator team",2278,2326
"package-insert-section-90.txt","Active ingredient","aluminum hydroxide ","consensus set annotator team",3803,3821,"Active ingredient","atomoxetine ","consensus set annotator team",,3852,3863,"Negative","Qualitative","no effect on atomoxetine hydrochloride bioavailability ","consensus set annotator team",3839,3893
"package-insert-section-90.txt","Active ingredient","magnesium hydroxide ","consensus set annotator team",3783,3802,"Active ingredient","atomoxetine ","consensus set annotator team",,3852,3863,"Negative","Qualitative","no effect on atomoxetine hydrochloride bioavailability ","consensus set annotator team",3839,3893
