annot,exactText,modality,statementType,drug1Lab,drug1Type,drug1Role,drug2Lab,drug2Type,drug2Role
urn:domeoclient:uuid:3F3523DB-E687-45E7-97C1-323E49FFFA1C,Phenytoin: Felbatol® causes an increase in steady-state phenytoin plasma concentrations,ncit:positive,ncit:Qualitative,phenytoin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,Felbatol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:E8530987-0843-417D-82A1-01B6FFE789EC,"Felbamate treatment resulted in a 42% decrease in the gestodene AUC 0-24, but no clinically relevant effect was observed on the pharmacokinetic parameters of ethinyl estradiol",ncit:positive,ncit:quantitative,Felbamate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,gestodene,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:599C5343-7BFF-4D64-A39C-0D7B407BA486,"Felbamate treatment resulted in a 42% decrease in the gestodene AUC 0-24, but no clinically relevant effect was observed on the pharmacokinetic parameters of ethinyl estradiol",ncit:negative,ncit:Qualitative,ethinyl estradiol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,Felbamate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:352E9C94-1219-4644-AAFB-814C95ECD240,Available data suggest that there is no significant effect of valproate on the clearance of Felbatol® at steady-state,ncit:negative,ncit:quantitative,valproate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,Felbatol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:BD6CA8B5-3646-41F9-A561-EB814D42A704,Coadministration of amlodipine besylate with cimetidine did not alter the pharmacokinetics of amlodipine besylate,ncit:negative,ncit:quantitative,cimetidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,amlodipine besylate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:D587B8D6-E33C-4DAA-955A-684D51446196,Coadministration of a magnesium and aluminum hydroxide antacid with a single dose of amlodipine besylate had no significant effect on the pharmacokinetics of amlodipine besylate,ncit:negative,ncit:quantitative,magnesium and aluminum hydroxide antacid,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,amlodipine besylate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:FF782A33-3972-418B-ACA4-A386BF58E233,A single 100 mg dose of sildenafil in subjects with essential hypertension had no effect on the pharmacokinetic parameters of amlodipine besylate,ncit:negative,ncit:quantitative,sildenafil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,amlodipine besylate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:DA51581E-8695-4523-85DA-B76844E72E8B,Single and multiple 10 mg doses of amlodipine besylate had no significant effect on the pharmacokinetics of ethanol,ncit:negative,ncit:quantitative,ethanol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,amlodipine besylate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:CDAAA734-AD52-49EF-9DC6-39DDFD0D753B,Coadministration of amlodipine besylate with digoxin did not change serum digoxin levels or digoxin renal clearance in normal volunteers,ncit:negative,ncit:quantitative,amlodipine besylate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:169C92C0-3619-4ED5-BE14-1FBE97A98C87,Coadministration of multiple 10 mg doses of amlodipine besylate with 80 mg of atorvastatin resulted in no significant change in the steady-state pharmacokinetic parameters of atorvastatin,ncit:negative,ncit:quantitative,amlodipine besylate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,atorvastatin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:DF19ABF4-6499-4188-932A-71162EF7BF95,"In a controlled study of a single dose (2 mg) of pimozide, 200 mg sertraline (q.d.) co-adminis-tration to steady state was associated with a mean increase in pimozide AUC and C max of about 40%",ncit:positive,ncit:quantitative,pimozide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,sertraline,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:6B720594-9374-402F-BD26-CE5210495B6D,"However, coadministration of fexofenadine hydrochloride with either ketoconazole or erythromycin led to increased plasma concentrations of fexofenadine in healthy adult subjects.",ncit:positive,ncit:Qualitative,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:FA2FDDF5-4A40-4942-9068-FEF7AAACD880,"In vivo animal studies also suggest that in addition to enhancing absorption, ketoconazole decreases fexofenadine gastrointestinal secretion, while erythromycin may also decrease biliary excretion",ncit:positive,ncit:Qualitative,fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,erythromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:F5C124EB-EEBF-4A33-903D-FC8EA22CFDF5,"In vivo animal studies also suggest that in addition to enhancing absorption, ketoconazole decreases fexofenadine gastrointestinal secretion, while erythromycin may also decrease biliary excretion",ncit:positive,ncit:quantitative,fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:87980244-8A06-49BF-907D-E4625B9414F2,Fexofenadine had no effect on the pharmacokinetics of either erythromycin or ketoconazole,ncit:negative,ncit:quantitative,Fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:23386D2E-8405-413D-89BD-48FE1D3FEE44,"However, coadministration of fexofenadine hydrochloride with either ketoconazole or erythromycin led to increased plasma concentrations of fexofenadine in healthy adult subjects",ncit:positive,ncit:Qualitative,fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,erythromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:0595393C-C0B5-4BF0-81D7-2E21D569C13D,These studies indicate that ketoconazole or erythromycin coadministration enhances fexofenadine gastrointestinal absorption,ncit:positive,ncit:Qualitative,fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:C3A40F06-2382-4658-9290-2867DFD68CC9,Fexofenadine had no effect on the pharmacokinetics of either erythromycin or ketoconazole,ncit:negative,ncit:quantitative,erythromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,Fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:F0222214-630B-44B1-B336-620E59C15020,"In healthy adult subjects, administration of 120 mg of fexofenadine hydrochloride (2 × 60 mg capsule) within 15 minutes of an aluminum and magnesium containing antacid (Maalox®1) decreased fexofenadine AUC by 41% and Cmax by 43%",ncit:positive,ncit:quantitative,fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,Maalox®1,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:B70B89E2-678F-4456-B860-4DBD05A578A9,These studies indicate that ketoconazole or erythromycin coadministration enhances fexofenadine gastrointestinal absorption,ncit:positive,ncit:Qualitative,fexofenadine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,erythromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:61804D06-AD2F-4070-965F-EA5F58753ED1,"Following coadministration of carbamazepine 400 mg/day with trazodone 100 mg to 300 mg daily, carbamazepine reduced plasma concentrations of trazodone (as well as mCPP) by 76 and 60%, respectively, compared to pre-carbamazepine values",ncit:positive,ncit:quantitative,carbamazepine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,trazodone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:73A91AEF-6922-4787-BBDC-55583C1A3620,"The effect of short-term administration of ritonavir (200 mg twice daily, 4 doses) on the pharmacokinetics of a single dose of trazodone (50 mg) has been studied in 10 healthy subjects. The Cmax of trazodone increased by 34%, the AUC increased 2.4 fold, the half-life increased by 2.2 fold, and the clearance decreased by 52%",ncit:positive,ncit:quantitative,ritonavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,trazodone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:AD40DD05-E01C-4756-B989-DFA0D0F7467B,Co-administration of chlorpromazine with propranolol resulted in a 70% increase in propranolol plasma level,ncit:positive,ncit:quantitative,chlorpromazine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:0F7015B9-9855-4FA6-9581-3B452B7B1941,Co-administration of long-acting propranolol at doses greater than or equal to 160 mg/day resulted in increased thioridazine plasma concentrations ranging from 55% to 369% and increased thioridazine metabolite (mesoridazine) concentrations ranging from 33% to 209%,ncit:positive,ncit:quantitative,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,mesoridazine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:E5191311-1B57-4B5F-87A3-0F518FA3334F,Co-administration of long-acting propranolol at doses greater than or equal to 160 mg/day resulted in increased thioridazine plasma concentrations ranging from 55% to 369% and increased thioridazine metabolite (mesoridazine) concentrations ranging from 33% to 209%,ncit:positive,ncit:quantitative,thioridazine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:E5ADB3ED-A2D5-4CC4-A80F-E63884497C3B,Propranolol did not have an effect on the pharmacokinetics of fluvastatin,ncit:negative,ncit:quantitative,Propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,fluvastatin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:B70C25AD-2D87-4DA0-8170-8A53746E2BE5,"Co-administration of propranolol with lovastatin or pravastatin, decreased 18% to 23% the AUC of both, but did not alter their pharmacodynamics",ncit:positive,ncit:quantitative,lovastatin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:DDBBEA37-216B-4419-B8ED-6D4F2B68FF75,"Co-administration of propranolol with lovastatin or pravastatin, decreased 18% to 23% the AUC of both, but did not alter their pharmacodynamics",ncit:positive,ncit:quantitative,pravastatin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:C03AE3FC-B773-49BC-8F54-13580EA0D150,Co-administration of cholestyramine or colestipol with propranolol resulted in up to 50% decrease in propranolol concentrations,ncit:positive,ncit:quantitative,colestipol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:55695289-A398-474E-94B8-FAC13C2DBD55,Co-administration of cholestyramine or colestipol with propranolol resulted in up to 50% decrease in propranolol concentrations,ncit:positive,ncit:quantitative,cholestyramine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:F9D181B3-3586-4A78-84A8-291F0BD8C0F0,Co-administration of metoclopramide with the long-acting propranolol did not have a significant effect on propranolol’s pharmacokinetics,ncit:negative,ncit:quantitative,metoclopramide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:9C6AD5DD-A2D6-4B8D-9A19-A3F0465EFFCC,"In a placebo-controlled trial in normal volunteers, the administration of two doses of sertraline did not significantly alter steady-state lithium levels or the renal clearance of lithium",ncit:negative,ncit:Qualitative,lithium,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,sertraline,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:3EF7A37B-4200-4921-941B-FE2376B5BAB6,"Co-administration of propranolol with cimetidine, a non-specific CYP450 inhibitor, increased propranolol AUC and Cmax by 46% and 35%, respectively",ncit:positive,ncit:quantitative,cimetidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:D1D48C32-A72D-4CFB-BA76-3D53D27B260C,Co-administration with aluminum hydroxide gel (1200 mg) may result in a decrease in propranolol concentrations,ncit:positive,ncit:Qualitative,aluminum hydroxide gel,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:098DC3B0-880C-4DF3-BD01-903DFC1433A4,"Propranolol can inhibit the metabolism of diazepam, resulting in increased concentrations of diazepam and its metabolites",ncit:positive,ncit:Qualitative,Propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,metabolites,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:276593FA-36FC-408E-A175-1481E50AD9BF,"Propranolol can inhibit the metabolism of diazepam, resulting in increased concentrations of diazepam and its metabolites",ncit:positive,ncit:Qualitative,Propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,diazepam,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:6743166C-4BD9-42E6-81E2-24403003885E,Diazepam does not alter the pharmacokinetics of propranolol.,ncit:negative,ncit:quantitative,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,Diazepam,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:C28DC645-5397-412F-9F90-68736D0D63E6,Propranolol does not affect the pharmacokinetics of verapamil and norverapamil,ncit:negative,ncit:quantitative,Propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:2AD19C60-ECC4-4332-9A61-B8041D3DB6D5,Propranolol does not affect the pharmacokinetics of verapamil and norverapamil,ncit:negative,ncit:quantitative,Propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,norverapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:AF82752A-1F95-4B32-BFAC-5DE881967678,Verapamil does not affect the pharmacokinetics of propranolol,ncit:negative,ncit:quantitative,Verapamil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:CC49F0F6-99BE-46F9-8668-CFE708A6F58A,"The metabolism of propranolol is reduced by co-administration of quinidine, leading to a two-three fold increased blood concentration and greater degrees of clinical beta-blockade.",ncit:positive,ncit:quantitative,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,quinidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:911A7395-19D8-4CCA-9E7A-ACD22183C2DC,The AUC of propafenone is increased by more than 200% by co-administration of propranolol.,ncit:positive,ncit:quantitative,propranolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,propafenone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:C9C95095-5BE6-4232-877D-BBA17074D730,Concurrent administration of AVANDIA (2 mg twice daily) and metformin (500 mg twice daily) in healthy volunteers for 4 days had no effect on the steady-state pharmacokinetics of either metformin or rosiglitazone,ncit:negative,ncit:quantitative,rosiglitazone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,metformin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:E30C2104-2771-4A37-9830-399AD5AF42F2,Single oral doses of glimepiride in 14 healthy adult subjects had no clinically significant effect on the steady-state pharmacokinetics of AVANDIA,ncit:negative,ncit:quantitative,glimepiride,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:64ADBA36-93FD-4107-8FAA-98EE66EF8896,Repeat dosing with AVANDIA had no clinically relevant effect on the steady-state pharmacokinetics of warfarin enantiomers,ncit:negative,ncit:quantitative,warfarin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:07245151-36C5-4C3D-9DE7-1CE5C3EC3907,Concurrent administration of AVANDIA (2 mg twice daily) and metformin (500 mg twice daily) in healthy volunteers for 4 days had no effect on the steady-state pharmacokinetics of either metformin or rosiglitazone,ncit:negative,ncit:quantitative,metformin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:7F510B2F-FEB2-4251-9BBB-6956B79924D5,"AVANDIA (4 mg twice daily) was shown to have no clinically relevant effect on the pharmacokinetics of nifedipine and oral contraceptives (ethinyl estradiol and norethindrone), ",ncit:negative,ncit:quantitative,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:2B102093-E192-4491-A651-AB4D36BB7B76,Coadministration of acarbose (100 mg three times daily) for 7 days in healthy volunteers had no clinically relevant effect on the pharmacokinetics of a single oral dose of AVANDIA.,ncit:negative,ncit:quantitative,acarbose,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:06D7E0B3-3876-4EE0-9E56-59896156D3E3,No clinically significant reductions in glimepiride AUC and Cmax were observed after repeat doses of AVANDIA (8 mg once daily) for 8 days in healthy adult subjects,ncit:negative,ncit:quantitative,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,glimepiride,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:A100A8DC-0088-4A22-B4F5-4A23A6693CBA,"AVANDIA (4 mg twice daily) was shown to have no clinically relevant effect on the pharmacokinetics of nifedipine and oral contraceptives (ethinyl estradiol and norethindrone), ",ncit:negative,ncit:quantitative,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,norethindrone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:669F74AD-DB83-4AB8-A19A-E235B8319B91,"AVANDIA (4 mg twice daily) was shown to have no clinically relevant effect on the pharmacokinetics of nifedipine and oral contraceptives (ethinyl estradiol and norethindrone), ",ncit:negative,ncit:quantitative,ethinyl estradiol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:C2D0A54B-7D11-43B8-8893-535C72C2E536,"In Japanese subjects, glyburide AUC and Cmax slightly increased following coadministration of AVANDIA.",ncit:positive,ncit:Qualitative,glyburide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:3D8C13BD-29C3-476E-B96F-F0FDD1E65E27,Repeat doses of AVANDIA (8 mg once daily) for 8 days in healthy adult Caucasian subjects caused a decrease in glyburide AUC and Cmax of approximately 30%.,ncit:positive,ncit:Qualitative,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,glyburide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:2FFB91FD-54DC-4739-8CAE-80F1F160E010,Repeat oral dosing of AVANDIA (8 mg once daily) for 14 days did not alter the steady-state pharmacokinetics of digoxin (0.375 mg once daily) in healthy volunteers,ncit:negative,ncit:quantitative,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,AVANDIA,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:AA6BE552-8318-4FED-A388-966E2AF709DD,Pretreatment with ranitidine (150 mg twice daily for 4 days) did not alter the pharmacokinetics of either single oral or intravenous doses of rosiglitazone in healthy volunteers,ncit:negative,ncit:quantitative,ranitidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,rosiglitazone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:FDE100C2-06DA-4236-9118-F25D424642FD,"Concomitant administration of gemfibrozil (600 mg twice daily), an inhibitor of CYP2C8, and rosiglitazone (4 mg once daily) for 7 days increased rosiglitazone AUC by 127%, compared to the administration of rosiglitazone (4 mg once daily) alone.",ncit:positive,ncit:quantitative,rosiglitazone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,gemfibrozil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
